,total_raw_counts,total_norm_counts,size_factor,n_genes_detected,pct_zeros,median_raw_count,outlier_flag
TCGA-AA-3292,177946,170113.26268091702,1.0460442483768884,448,0.4444444444444444,128.5,0
TCGA-AA-3293,186719,177093.75634105178,1.0543511180620715,447,0.6666666666666667,118.5,0
TCGA-AA-3294,176715,167968.83886017033,1.0520701410998656,447,0.6666666666666667,126.0,0
TCGA-AA-3295,171934,166021.32247291453,1.0356139647547384,449,0.2222222222222222,122.5,0
TCGA-AA-3296,201381,191979.7803926412,1.0489698424913874,449,0.2222222222222222,113.0,0
TCGA-AA-3297,189849,183217.35159004427,1.0361955259826825,446,0.8888888888888888,126.5,0
TCGA-AA-3298,163004,156084.34406360736,1.0443327995380032,446,0.8888888888888888,118.0,0
TCGA-AA-3299,190681,187186.1463227531,1.0186704718586435,448,0.4444444444444444,113.5,0
TCGA-AA-3300,175450,168179.10742514997,1.0432330310593783,447,0.6666666666666667,108.5,0
TCGA-AA-3301,196554,170546.2080587907,1.1524970401701564,450,0.0,140.0,1
TCGA-AA-3302,203576,185110.51706140916,1.0997538293973057,448,0.4444444444444444,119.0,0
TCGA-AA-3303,186902,176131.08828710095,1.0611528141774835,446,0.8888888888888888,113.5,0
TCGA-AA-3304,177627,162709.7235052085,1.0916803014191958,448,0.4444444444444444,120.5,0
TCGA-AA-3305,191088,177573.4279915694,1.0761069500165996,448,0.4444444444444444,131.5,0
TCGA-AA-3306,190309,171948.01468851534,1.1067821884698448,448,0.4444444444444444,129.0,0
TCGA-AA-3307,196697,192574.14639745798,1.0214091750095715,450,0.0,103.5,0
TCGA-AA-3308,197408,182511.78136208345,1.0816178469507352,446,0.8888888888888888,129.0,0
TCGA-AA-3309,162820,159104.45862859572,1.0233528425502998,445,1.1111111111111112,114.0,0
TCGA-AA-3310,186967,179190.57788730273,1.0433974944686437,449,0.2222222222222222,118.0,0
TCGA-AA-3311,166166,163328.41089110178,1.017373518136965,448,0.4444444444444444,119.0,0
TCGA-AA-3312,177225,168857.43570625124,1.0495540173208906,447,0.6666666666666667,127.5,0
TCGA-AA-3313,185866,167731.9093766014,1.1081135407734666,447,0.6666666666666667,127.5,0
TCGA-AA-3314,181863,173325.95592611277,1.04925427370801,448,0.4444444444444444,114.5,0
TCGA-AA-3315,202372,195963.7167489378,1.0327013763434192,448,0.4444444444444444,121.0,0
TCGA-AA-3316,196754,185322.78023570415,1.061682755621068,448,0.4444444444444444,129.0,0
TCGA-AA-3317,173223,166261.200562283,1.0418726643027523,448,0.4444444444444444,123.5,0
TCGA-AA-3318,210902,197904.06784774293,1.0656779433268497,448,0.4444444444444444,129.5,0
TCGA-AA-3319,181079,181821.0855303362,0.995918594764894,448,0.4444444444444444,128.0,0
TCGA-AA-3320,197604,191161.5301911523,1.03370170662688,448,0.4444444444444444,119.5,0
TCGA-AA-3321,175447,174504.25048953877,1.005402444397867,445,1.1111111111111112,104.5,0
TCGA-AA-3322,207453,187670.69404583145,1.1054096701392144,448,0.4444444444444444,124.0,0
TCGA-AA-3323,181210,175393.3242630152,1.0331636096266825,447,0.6666666666666667,111.0,0
TCGA-AA-3324,199843,183620.61353535912,1.0883473056336181,449,0.2222222222222222,125.5,0
TCGA-AA-3325,187373,183592.2985760431,1.020592919492159,446,0.8888888888888888,123.0,0
TCGA-AA-3326,188554,173033.17209288594,1.089698568889336,449,0.2222222222222222,119.0,0
TCGA-AA-3327,189795,182050.33283619772,1.0425413513018438,447,0.6666666666666667,111.0,0
TCGA-AA-3328,197655,194008.00576865533,1.0187981635958545,447,0.6666666666666667,110.5,0
TCGA-AA-3329,182527,169069.6800501832,1.0795962939411867,449,0.2222222222222222,129.5,0
TCGA-AA-3330,181197,167323.24494171113,1.082915885734358,446,0.8888888888888888,121.5,0
TCGA-AA-3331,190685,175369.4485514897,1.0873330649951467,444,1.3333333333333335,123.5,0
TCGA-AA-3332,183002,166156.55577273536,1.1013829646920787,449,0.2222222222222222,123.5,0
TCGA-AA-3333,190620,176322.77562808,1.0810855223948908,449,0.2222222222222222,128.5,0
TCGA-AA-3334,184760,171868.56137004748,1.0750075437135718,448,0.4444444444444444,124.0,0
TCGA-AA-3335,174369,161594.66799631098,1.079051692497556,450,0.0,121.0,0
TCGA-AA-3336,182089,175892.1028001685,1.0352312417736673,446,0.8888888888888888,116.0,0
TCGA-AA-3337,214283,196154.05502641445,1.0924219739996925,448,0.4444444444444444,114.0,0
TCGA-AA-3338,204373,188499.2098219057,1.0842114414861042,446,0.8888888888888888,118.5,0
TCGA-AA-3339,190271,174367.3367522485,1.0912078118756174,448,0.4444444444444444,121.5,0
TCGA-AA-3340,205374,189512.75862475764,1.083694847198379,447,0.6666666666666667,110.5,0
TCGA-AA-3341,176277,162820.54720001854,1.0826459131319017,446,0.8888888888888888,133.5,0
TCGA-AA-3342,198716,185192.27266165667,1.0730253327742836,448,0.4444444444444444,124.0,0
TCGA-AA-3343,196438,176073.77434441214,1.1156573472194335,447,0.6666666666666667,133.0,0
TCGA-AA-3344,201739,190554.08477924007,1.0586968011403053,449,0.2222222222222222,132.0,0
TCGA-AA-3345,176087,172631.2141882054,1.0200183137681407,449,0.2222222222222222,104.5,0
TCGA-AA-3346,191440,179885.00694545172,1.0642354426906309,445,1.1111111111111112,120.0,0
TCGA-AA-3347,202707,182062.42110839637,1.1133928614478452,447,0.6666666666666667,121.5,0
TCGA-AA-3348,193179,170204.16193414055,1.134983996893974,448,0.4444444444444444,122.5,1
TCGA-AA-3349,184129,179989.6676767213,1.0229976107890446,448,0.4444444444444444,122.5,0
TCGA-AA-3350,191557,177854.42600113188,1.0770437616142368,449,0.2222222222222222,121.5,0
TCGA-AA-3351,196838,187703.47633723685,1.0486646483113164,450,0.0,117.0,0
TCGA-AA-3352,184733,182195.31097884034,1.013928399186159,447,0.6666666666666667,118.0,0
TCGA-AA-3353,201842,192213.81041468133,1.0500910395800742,448,0.4444444444444444,129.5,0
TCGA-AA-3354,176874,172119.95346554412,1.0276205427594862,449,0.2222222222222222,117.5,0
TCGA-AA-3355,193601,179951.22961065138,1.0758526097258783,446,0.8888888888888888,123.0,0
TCGA-AA-3356,186961,169724.97442243792,1.1015526774195432,448,0.4444444444444444,118.0,0
TCGA-AA-3357,193537,176978.54820194482,1.0935619145161075,446,0.8888888888888888,121.5,0
TCGA-AA-3358,176566,169552.81051606263,1.0413628618870518,445,1.1111111111111112,117.0,0
TCGA-AA-3359,177310,174127.762374305,1.0182753030436036,447,0.6666666666666667,119.0,0
TCGA-AA-3360,205930,193201.0156098913,1.06588466602997,446,0.8888888888888888,115.0,0
TCGA-AA-3361,182769,174885.89276796384,1.045075718271315,446,0.8888888888888888,112.5,0
TCGA-AA-3362,194758,188615.67240084402,1.0325653087093547,448,0.4444444444444444,119.5,0
TCGA-AA-3363,208596,198999.34102304082,1.048224576662533,445,1.1111111111111112,119.5,0
TCGA-AA-3364,185305,177788.36265253345,1.0422785678169326,449,0.2222222222222222,124.0,0
TCGA-AA-3365,193817,178548.7731365178,1.0855129194968378,447,0.6666666666666667,128.0,0
TCGA-AA-3366,172692,166402.59017332672,1.0377963457186705,449,0.2222222222222222,123.0,0
TCGA-AA-3367,213683,193504.70559280255,1.1042780553856877,448,0.4444444444444444,123.0,0
TCGA-AA-3368,197644,190455.5627706747,1.0377433828907419,449,0.2222222222222222,119.0,0
TCGA-AA-3369,177289,169123.0572557997,1.0482840298460856,447,0.6666666666666667,121.5,0
TCGA-AA-3370,193707,190926.2576595312,1.0145644835579797,450,0.0,121.0,0
TCGA-AA-3371,178874,169863.90581412736,1.0530430178364785,448,0.4444444444444444,122.0,0
TCGA-AA-3372,181354,176373.43545389283,1.0282387454396962,450,0.0,107.0,0
TCGA-AA-3373,195587,179455.04039278533,1.0898941571766698,449,0.2222222222222222,120.0,0
TCGA-AA-3374,204989,190007.62916103847,1.0788461542576497,446,0.8888888888888888,125.5,0
TCGA-AA-3375,193049,183200.6929817482,1.0537569310353698,445,1.1111111111111112,122.5,0
TCGA-AA-3376,174833,173798.19217185208,1.0059540770546376,447,0.6666666666666667,125.0,0
TCGA-AA-3377,185881,175241.59853664323,1.0607127619937344,448,0.4444444444444444,120.0,0
TCGA-AA-3378,193148,179240.20647603238,1.07759304565311,450,0.0,115.5,0
TCGA-AA-3379,182790,179340.92353903124,1.0192319543855708,448,0.4444444444444444,117.5,0
TCGA-AA-3380,188657,180294.95544233586,1.0463798032349196,444,1.3333333333333335,113.5,0
TCGA-AA-3381,190705,186442.2154393477,1.0228638377344268,448,0.4444444444444444,115.0,0
TCGA-AA-3382,181883,171287.89400773027,1.0618555447461544,444,1.3333333333333335,118.5,0
TCGA-AA-3383,199172,190333.77641952442,1.0464353923236136,447,0.6666666666666667,128.0,0
TCGA-AA-3384,196737,178406.59366896102,1.102745116949274,448,0.4444444444444444,123.5,0
TCGA-AA-3385,194645,190085.8793994388,1.0239845306498587,446,0.8888888888888888,128.0,0
TCGA-AA-3386,205662,190236.1577206351,1.0810878566104032,448,0.4444444444444444,138.0,0
TCGA-AA-3387,202722,186694.14287018133,1.0858508836078682,448,0.4444444444444444,117.5,0
TCGA-AA-3388,183827,166146.62611048258,1.1064142817908351,448,0.4444444444444444,129.0,0
TCGA-AA-3389,184419,167856.6356339526,1.0986697028895849,449,0.2222222222222222,113.0,0
TCGA-AA-3390,190474,180932.2403303516,1.052736646891824,446,0.8888888888888888,121.5,0
TCGA-AA-3391,190607,183028.88397262513,1.041403935066928,445,1.1111111111111112,114.5,0
TCGA-AA-3392,191071,181158.1475213903,1.0547193301225342,449,0.2222222222222222,118.5,0
TCGA-AA-3393,179928,170986.13230432913,1.0522958650222916,449,0.2222222222222222,127.0,0
TCGA-AA-3394,187771,183577.00515326447,1.0228459705137583,445,1.1111111111111112,120.0,0
TCGA-AA-3395,176741,153040.25160746538,1.1548661096907036,446,0.8888888888888888,124.5,1
TCGA-AA-3396,168662,155714.4555604321,1.0831492772650322,449,0.2222222222222222,119.0,0
TCGA-AA-3397,179275,172979.04368751188,1.0363972200231482,448,0.4444444444444444,118.5,0
TCGA-AA-3398,188985,185681.08955273233,1.0177934675804958,448,0.4444444444444444,119.0,0
TCGA-AA-3399,180107,166671.3505929713,1.0806116309685394,448,0.4444444444444444,123.5,0
TCGA-AA-3400,192405,178356.4261929342,1.0787668496556944,450,0.0,119.0,0
TCGA-AA-3401,190345,177323.3628843638,1.0734344132878186,446,0.8888888888888888,124.5,0
TCGA-AA-3402,192630,187780.08388121153,1.0258276384723337,448,0.4444444444444444,118.0,0
TCGA-AA-3403,218110,199601.65968107508,1.0927263848832602,447,0.6666666666666667,129.5,0
TCGA-AA-3404,180855,174304.33785894123,1.0375817505262548,443,1.5555555555555556,120.5,0
TCGA-AA-3405,165875,155470.7602516935,1.066920877800192,449,0.2222222222222222,119.0,0
TCGA-AA-3406,203413,182985.1654371308,1.111636560887706,449,0.2222222222222222,126.5,0
TCGA-AA-3407,197730,189697.08026566,1.0423460378150804,449,0.2222222222222222,120.5,0
TCGA-AA-3408,180465,178733.055259095,1.0096901199299386,447,0.6666666666666667,121.0,0
TCGA-AA-3409,196935,177176.0723211048,1.1115214228424997,448,0.4444444444444444,128.5,0
TCGA-AA-3410,192112,180582.91139289056,1.0638437409065016,447,0.6666666666666667,129.0,0
TCGA-AA-3411,190818,175389.279881201,1.0879684330151167,449,0.2222222222222222,128.0,0
TCGA-AA-3412,172125,168318.5566525317,1.0226145198911498,447,0.6666666666666667,122.0,0
TCGA-AA-3413,187470,179874.25591153058,1.0422280778868396,448,0.4444444444444444,119.5,0
TCGA-AA-3414,191552,189910.57156890165,1.0086431651357692,449,0.2222222222222222,126.5,0
TCGA-AA-3415,189674,177918.4684314965,1.066072576231903,447,0.6666666666666667,125.5,0
TCGA-AA-3416,188647,182160.9517185087,1.0356061396270815,448,0.4444444444444444,120.5,0
TCGA-AA-3417,193749,176462.58378317335,1.097960801923127,448,0.4444444444444444,130.0,0
TCGA-AA-3418,181402,165735.39419113356,1.0945278218049126,449,0.2222222222222222,119.5,0
TCGA-AA-3419,201817,182737.98036130064,1.1044064271750036,450,0.0,122.0,0
TCGA-AA-3420,181050,175358.9234145931,1.0324538750272305,446,0.8888888888888888,113.0,0
TCGA-AA-3421,193393,181145.11047173734,1.067613691014716,442,1.7777777777777777,126.5,0
TCGA-AA-3422,175357,169847.686400717,1.0324367891964394,448,0.4444444444444444,120.5,0
TCGA-AA-3423,171699,156646.00870789675,1.09609559423996,447,0.6666666666666667,116.0,0
TCGA-AA-3424,197927,179602.3211735024,1.1020291870771275,447,0.6666666666666667,120.5,0
TCGA-AA-3425,190650,183351.61861649517,1.0398053828953122,449,0.2222222222222222,110.0,0
TCGA-AA-3426,190469,184485.8618524981,1.032431418252991,449,0.2222222222222222,122.5,0
TCGA-AA-3427,186902,179089.4872391977,1.043623514038921,449,0.2222222222222222,118.0,0
TCGA-AA-3428,183524,171645.78333801642,1.0692019135628412,448,0.4444444444444444,115.0,0
TCGA-AA-3429,180948,170084.69946329936,1.0638699458033538,448,0.4444444444444444,121.0,0
TCGA-AA-3430,198240,196046.136693588,1.0111905459776591,445,1.1111111111111112,115.5,0
TCGA-AA-3431,170799,162348.76031315528,1.0520499181548724,446,0.8888888888888888,119.0,0
TCGA-AA-3432,186078,167695.31138686452,1.1096195741020305,448,0.4444444444444444,135.0,0
TCGA-AA-3433,192585,182194.2398156421,1.0570312222541836,445,1.1111111111111112,127.5,0
TCGA-AA-3434,180220,175993.70076953954,1.024013923293736,447,0.6666666666666667,128.0,0
TCGA-AA-3435,188270,177273.7796711456,1.0620295925841547,447,0.6666666666666667,119.0,0
TCGA-AA-3436,216812,202594.54937815812,1.0701768663840208,448,0.4444444444444444,119.5,0
TCGA-AA-3437,190600,167915.30366232106,1.1350960623773638,449,0.2222222222222222,125.0,1
TCGA-AA-3438,188192,167389.6148073665,1.1242752438170853,448,0.4444444444444444,122.0,1
TCGA-AA-3439,194050,185049.70664175836,1.0486371663137273,448,0.4444444444444444,115.0,0
TCGA-AA-3440,183912,167929.95456895494,1.0951709030831813,446,0.8888888888888888,131.5,0
TCGA-AA-3441,174030,159244.56669438916,1.0928473329579025,448,0.4444444444444444,129.0,0
TCGA-AA-3442,185173,170569.5771039006,1.0856156364109637,450,0.0,125.0,0
TCGA-AA-3443,198367,188840.03602826825,1.0504499160882685,448,0.4444444444444444,113.5,0
TCGA-AA-3444,201305,187308.40745449509,1.0747248494379797,450,0.0,120.0,0
TCGA-AA-3445,186100,168627.78479038808,1.1036140943874149,446,0.8888888888888888,115.5,0
TCGA-AA-3446,184490,173229.3085426267,1.0650045396596521,447,0.6666666666666667,130.5,0
TCGA-AA-3447,195253,179766.704086503,1.0861466309469914,448,0.4444444444444444,120.5,0
TCGA-AA-3448,181994,175224.0690527333,1.038635850564738,447,0.6666666666666667,123.0,0
TCGA-AA-3449,183934,169811.8977926086,1.0831632081789626,446,0.8888888888888888,123.0,0
TCGA-AA-3450,185903,178569.08311712174,1.0410704739860708,445,1.1111111111111112,115.0,0
TCGA-AA-3451,174613,170926.73396433273,1.0215663515599407,446,0.8888888888888888,121.5,0
TCGA-AA-3452,167076,162985.9737352449,1.0250943450594034,448,0.4444444444444444,113.5,0
TCGA-AA-3453,175842,174499.64316270445,1.007692605056183,444,1.3333333333333335,115.0,0
TCGA-AA-3454,187564,175352.43172787232,1.0696401421514286,444,1.3333333333333335,133.0,0
TCGA-AA-3455,184266,177559.86347540194,1.0377683131386677,448,0.4444444444444444,120.0,0
TCGA-AA-3456,197548,188275.69064424987,1.0492485743859006,449,0.2222222222222222,110.5,0
TCGA-AA-3457,188318,186945.47805421747,1.0073418301425001,446,0.8888888888888888,117.0,0
TCGA-AA-3458,172737,166055.96663873602,1.040233624220194,447,0.6666666666666667,123.0,0
TCGA-AA-3459,184239,179394.65444618085,1.0270038456205641,449,0.2222222222222222,122.0,0
TCGA-AA-3460,193193,179922.39629219493,1.073757375297812,448,0.4444444444444444,114.0,0
TCGA-AA-3461,165702,162928.53719825292,1.0170225722850033,445,1.1111111111111112,123.0,0
TCGA-AA-3462,183303,186842.79541011062,0.9810546860940454,448,0.4444444444444444,115.5,1
TCGA-AA-3463,171914,164372.57671226232,1.0458800576019387,449,0.2222222222222222,116.0,0
TCGA-AA-3464,183434,175806.54067457336,1.043385526477911,450,0.0,113.5,0
TCGA-AA-3465,195887,184476.13454711542,1.0618555103666822,449,0.2222222222222222,123.5,0
TCGA-AA-3466,181786,169840.52099202533,1.0703335042674271,447,0.6666666666666667,120.5,0
TCGA-AA-3467,181042,172300.9747635465,1.0507311421101886,446,0.8888888888888888,115.5,0
TCGA-AA-3468,188700,185308.61417939866,1.0183012853213511,448,0.4444444444444444,117.5,0
TCGA-AA-3469,192258,179939.29527314252,1.0684603366271834,448,0.4444444444444444,118.0,0
TCGA-AA-3470,201553,185881.4090202946,1.0843096201083473,449,0.2222222222222222,116.5,0
TCGA-AA-3471,177713,169174.63460490823,1.0504707187045643,448,0.4444444444444444,117.0,0
TCGA-AA-3472,186463,186496.23578570937,0.9998217884368049,449,0.2222222222222222,117.0,0
TCGA-AA-3473,174687,165705.96466700145,1.0541986243587949,447,0.6666666666666667,125.0,0
TCGA-AA-3474,164501,154970.4969877355,1.061498822017837,447,0.6666666666666667,119.0,0
TCGA-AA-3475,185990,180020.18761100364,1.033161905163082,450,0.0,117.0,0
TCGA-AA-3476,193668,183060.92878074181,1.0579428460781088,446,0.8888888888888888,114.0,0
TCGA-AA-3477,197120,186076.33619140103,1.0593501787204112,449,0.2222222222222222,121.0,0
TCGA-AA-3478,200029,191418.3070617931,1.0449836437819253,446,0.8888888888888888,117.0,0
TCGA-AA-3479,186168,171518.62585131853,1.0854098152662461,447,0.6666666666666667,124.0,0
TCGA-AA-3480,182390,173987.84650853218,1.0482916115123926,446,0.8888888888888888,117.5,0
TCGA-AA-3481,193642,197721.4707699149,0.9793675883856736,449,0.2222222222222222,123.0,1
TCGA-AA-3482,194017,186086.7551167342,1.042615848066624,447,0.6666666666666667,124.0,0
TCGA-AA-3483,175443,169401.91221402906,1.0356612726917651,448,0.4444444444444444,118.0,0
TCGA-AA-3484,182369,167555.11731480656,1.0884119979299753,448,0.4444444444444444,120.5,0
TCGA-AA-3485,194229,188231.39517675972,1.0318629356043831,445,1.1111111111111112,117.0,0
TCGA-AA-3486,176181,168554.0256377456,1.045249434615381,446,0.8888888888888888,124.0,0
TCGA-AA-3487,201554,197153.0311522395,1.0223226030157362,448,0.4444444444444444,122.0,0
TCGA-AA-3488,187153,183365.8611225761,1.0206534567243806,445,1.1111111111111112,115.5,0
TCGA-AA-3489,196384,177079.4869948623,1.1090160883835054,446,0.8888888888888888,118.0,0
TCGA-AA-3490,186753,173118.50308117957,1.0787581724434556,447,0.6666666666666667,121.0,0
TCGA-AA-3491,185160,174995.6418664256,1.0580834929668297,446,0.8888888888888888,119.5,0
TCGA-AA-3492,186179,173183.0060368963,1.0750419701130198,448,0.4444444444444444,120.0,0
TCGA-AA-3493,183494,167515.99497370407,1.0953819665328322,448,0.4444444444444444,132.0,0
TCGA-AA-3494,163010,153304.89322550478,1.0633059165320928,447,0.6666666666666667,121.0,0
TCGA-AA-3495,185136,178207.99996413896,1.038875920481994,448,0.4444444444444444,114.5,0
TCGA-AA-3496,176039,169436.04232541006,1.0389702071883187,447,0.6666666666666667,124.0,0
TCGA-AA-3497,178256,170548.25953053933,1.0451938969689718,446,0.8888888888888888,117.0,0
TCGA-AA-3498,181246,168373.45742192128,1.0764523267216748,447,0.6666666666666667,131.0,0
TCGA-AA-3499,190211,179954.01320933734,1.0569978218753637,446,0.8888888888888888,124.0,0
TCGA-AA-3500,188643,173070.7938244819,1.0899759331508614,446,0.8888888888888888,127.0,0
TCGA-AA-3501,194364,188435.38695301884,1.0314623125881301,447,0.6666666666666667,125.0,0
TCGA-AA-3502,184409,174916.15539019872,1.0542708281497777,447,0.6666666666666667,108.5,0
TCGA-AA-3503,174828,172645.33663772917,1.0126424692654794,450,0.0,118.0,0
TCGA-AA-3504,176336,166067.32877575821,1.0618343854865495,448,0.4444444444444444,118.5,0
TCGA-AA-3505,187853,180674.76104411238,1.0397301699164003,449,0.2222222222222222,120.0,0
TCGA-AA-3506,171446,163746.34526862713,1.0470218417317438,448,0.4444444444444444,121.5,0
TCGA-AA-3507,182766,170527.19051154447,1.07177042823342,448,0.4444444444444444,122.0,0
TCGA-AA-3508,190376,173382.21065920993,1.0980134540687803,449,0.2222222222222222,123.5,0
TCGA-AA-3509,173186,175458.10538201008,0.9870504393224626,445,1.1111111111111112,112.0,1
TCGA-AA-3510,179333,173862.87197446922,1.0314623125881301,447,0.6666666666666667,124.0,0
TCGA-AA-3511,182048,171923.43633348093,1.0588899563808183,448,0.4444444444444444,125.5,0
TCGA-AA-3512,185720,170402.1298312768,1.0898924807095436,447,0.6666666666666667,120.0,0
